SUB_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,POSTAL_CODE,SUBSCRIBER_TYPE,SEGMENT,SIGNUP_DATE,LIFETIME_VALUE_USD,CHURN_RISK_SCORE,NPS_SCORE,STATUS
SUB-CON-00439,Daniel,Donovan,suzanneflores@example.net,759-670-9962,94188,CONSUMER,BUDGET,2022-09-16,560.69,0.22,6,ACTIVE
SUB-CON-00440,William,Hendrix,burnsrebecca@example.org,+1-234-447-6504x7158,94185,CONSUMER,BUDGET,2021-03-02,2447.12,0.18,8,ACTIVE
SUB-CON-00441,Jessica,Smith,egonzalez@example.com,(504)965-5866x5254,94143,CONSUMER,BUDGET,2023-06-22,4107.18,0.32,9,ACTIVE
SUB-CON-00442,Joseph,Gentry,trujillorobin@example.net,402-513-1251,94197,CONSUMER,STANDARD,2021-10-26,3600.86,0.28,9,ACTIVE
SUB-CON-00443,Michelle,Smith,doylematthew@example.net,429-575-1910,94116,CONSUMER,BUDGET,2021-10-07,4600.15,0.18,8,ACTIVE
SUB-CON-00444,Jacob,Higgins,smithlatasha@example.org,901.465.8373,94199,CONSUMER,STANDARD,2025-01-24,1102.18,0.15,6,ACTIVE
SUB-CON-00445,Keith,Lowe,ramoswilliam@example.org,(534)428-9311,94173,CONSUMER,PREMIUM,2023-10-23,689.91,0.21,5,ACTIVE
SUB-CON-00446,Katelyn,Perez,lreid@example.com,+1-668-443-6453x804,94130,CONSUMER,BUDGET,2021-08-16,4491.67,0.12,5,SUSPENDED
SUB-CON-00447,Bryan,Snyder,harveylisa@example.org,+1-970-715-9591x94575,94184,CONSUMER,PREMIUM,2025-04-29,2372.68,0.14,9,ACTIVE
SUB-CON-00448,Kevin,Burns,jeremyjackson@example.net,(867)275-6777x226,94145,CONSUMER,STANDARD,2022-04-06,1217.92,0.19,8,ACTIVE
SUB-CON-00449,Kristina,James,reginaldsmith@example.net,(429)623-1067,94106,CONSUMER,STANDARD,2023-12-12,1508.43,0.08,10,SUSPENDED
SUB-CON-00450,James,Crawford,kevinmoses@example.net,333-379-7662x705,94193,CONSUMER,STANDARD,2023-10-29,1130.87,0.12,6,ACTIVE
SUB-CON-00451,Janice,Franklin,joeharding@example.org,(670)742-5496x91928,94167,CONSUMER,PREMIUM,2024-04-01,2569.36,0.2,10,ACTIVE
SUB-CON-00452,Lindsay,Shields,annette71@example.org,756.533.5357x485,94182,CONSUMER,BUDGET,2022-02-26,4803.06,0.13,5,ACTIVE
SUB-CON-00453,Tammy,Harrington,jeanlynch@example.org,997.905.8162x9518,94173,CONSUMER,STANDARD,2023-05-04,1346.08,0.24,7,ACTIVE
SUB-CON-00454,Carl,Price,laceyhill@example.org,(607)733-0559x782,94179,CONSUMER,PREMIUM,2025-03-13,3635.95,0.19,5,ACTIVE
SUB-CON-00455,Tricia,Jacobs,madisonbrewer@example.net,+1-614-603-8843x660,94193,CONSUMER,PREMIUM,2022-10-24,1487.68,0.12,6,ACTIVE
SUB-CON-00456,Douglas,Johnson,dmiller@example.org,968.629.7514x743,94181,CONSUMER,STANDARD,2022-06-18,3588.1,0.15,5,ACTIVE
SUB-CON-00457,Brenda,Morris,martinezmindy@example.net,252.656.8065x6259,94123,CONSUMER,PREMIUM,2023-10-31,4557.36,0.27,10,ACTIVE
SUB-CON-00458,Ariel,Carroll,sharpjennifer@example.com,712-721-8231,94188,CONSUMER,BUDGET,2023-12-14,1017.12,0.29,6,ACTIVE
SUB-CON-00459,Christopher,Cooper,vasquezamy@example.net,(262)281-3721x43308,94142,CONSUMER,STANDARD,2022-12-29,880.8,0.05,8,SUSPENDED
SUB-CON-00460,Timothy,Williams,stephaniebest@example.org,555.266.0847x06810,94142,CONSUMER,BUDGET,2022-11-07,1052.07,0.14,5,ACTIVE
SUB-CON-00461,Jerome,Henry,jacqueline95@example.net,(763)828-0944,94186,CONSUMER,BUDGET,2022-06-08,3051.22,0.39,9,ACTIVE
SUB-CON-00462,Mary,Webster,matthew54@example.com,447-307-9863,94162,CONSUMER,BUDGET,2021-06-06,2468.33,0.07,5,ACTIVE
SUB-CON-00463,Paul,Rodriguez,jameshudson@example.net,639-245-7039x4380,94129,CONSUMER,PREMIUM,2022-12-01,2615.1,0.31,5,ACTIVE
SUB-CON-00464,Maria,Dalton,victorcortez@example.net,276-292-7789x43191,94138,CONSUMER,PREMIUM,2021-07-02,1811.25,0.22,7,ACTIVE
SUB-CON-00465,Mercedes,Arroyo,turnerpatrick@example.net,(610)853-3651,94184,CONSUMER,STANDARD,2021-04-07,1416.98,0.21,7,ACTIVE
SUB-CON-00466,Kenneth,Johnson,turnerjose@example.org,607-620-1137,94190,CONSUMER,STANDARD,2021-04-08,4478.59,0.32,9,SUSPENDED
SUB-CON-00467,Jacqueline,Castillo,jasonsanders@example.com,2073676209,94114,CONSUMER,STANDARD,2023-06-19,3491.76,0.3,5,ACTIVE
SUB-CON-00468,Jennifer,Higgins,lauriejohnson@example.com,537.200.9687,94152,CONSUMER,BUDGET,2023-07-07,3364.96,0.1,8,ACTIVE
SUB-CON-00469,Michael,George,ihoover@example.org,(958)782-5562x965,94131,CONSUMER,PREMIUM,2023-07-25,3756.86,0.39,7,ACTIVE
SUB-CON-00470,Dylan,Chambers,alowe@example.com,(419)742-5577x82058,94195,CONSUMER,BUDGET,2025-09-02,1130.44,0.38,10,ACTIVE
SUB-CON-00471,Cynthia,Garner,tiffanysparks@example.net,(416)518-8081x9048,94135,CONSUMER,PREMIUM,2023-12-04,3458.25,0.36,8,ACTIVE
SUB-CON-00472,Tracy,Nguyen,amy68@example.net,(939)456-1372x3081,94133,CONSUMER,PREMIUM,2021-09-09,1874.46,0.17,9,SUSPENDED
SUB-CON-00473,Heather,Parker,nturner@example.net,+1-913-300-0413x2114,94135,CONSUMER,STANDARD,2024-08-30,1114.75,0.25,10,ACTIVE
SUB-CON-00474,Shirley,Stanley,wolfekevin@example.com,(934)769-9799x070,94178,CONSUMER,BUDGET,2024-01-25,2280.61,0.21,7,ACTIVE
SUB-CON-00475,Anthony,Haynes,xmullins@example.org,(399)557-0607x17481,94114,CONSUMER,BUDGET,2021-11-16,2594.85,0.29,8,ACTIVE
SUB-CON-00476,Shawn,Curry,cassandraharrison@example.com,387-439-6102x9087,94166,CONSUMER,STANDARD,2025-01-06,3194.22,0.28,7,SUSPENDED
SUB-CON-00477,Joshua,Cunningham,kingdavid@example.net,527.942.0495x6121,94136,CONSUMER,BUDGET,2025-03-18,4038.97,0.06,5,ACTIVE
SUB-CON-00478,John,Hughes,kelseywilliams@example.org,459.473.7112,94136,CONSUMER,PREMIUM,2025-11-11,792.49,0.22,5,SUSPENDED
SUB-CON-00479,Andrew,Crawford,hsmith@example.net,(381)667-0468x611,94145,CONSUMER,PREMIUM,2024-02-13,4203.73,0.07,6,ACTIVE
SUB-CON-00480,Thomas,Hunter,rebeccahutchinson@example.org,6219923785,94136,CONSUMER,PREMIUM,2021-08-23,3393.56,0.32,6,ACTIVE
SUB-CON-00481,Tara,Douglas,cwilson@example.org,224.326.0508,94191,CONSUMER,STANDARD,2025-07-15,884.69,0.31,8,ACTIVE
SUB-CON-00482,Elizabeth,Richards,turnerlisa@example.com,473.837.7731,94137,CONSUMER,BUDGET,2025-10-12,354.26,0.38,6,SUSPENDED
SUB-CON-00483,Cynthia,Weaver,thomasdavid@example.net,(717)581-9236,94154,CONSUMER,STANDARD,2023-04-23,4841.15,0.08,7,ACTIVE
SUB-CON-00484,Richard,Goodwin,harrellkimberly@example.org,856.479.3279,94176,CONSUMER,STANDARD,2023-02-16,1031.85,0.2,7,ACTIVE
SUB-CON-00485,Carol,Roberts,reynoldsanthony@example.org,+1-712-605-4647,94187,CONSUMER,BUDGET,2025-08-18,1400.1,0.2,6,ACTIVE
SUB-CON-00486,Catherine,Calhoun,ydixon@example.net,001-989-799-2751,94139,CONSUMER,BUDGET,2025-08-10,1627.2,0.37,8,ACTIVE
SUB-CON-00487,Zachary,Welch,crystal44@example.net,635.853.9354x35864,94148,CONSUMER,STANDARD,2022-09-05,661.0,0.23,10,ACTIVE
SUB-CON-00488,Kayla,Zamora,leahbarker@example.org,+1-758-485-3798x21433,94164,CONSUMER,PREMIUM,2025-04-20,3620.47,0.21,8,SUSPENDED
SUB-CON-00489,Nicholas,Myers,sarah78@example.com,(249)314-1686,94153,CONSUMER,STANDARD,2022-09-06,2414.16,0.37,5,SUSPENDED
SUB-CON-00490,Lisa,Scott,jgibson@example.net,889-863-4067x917,94111,CONSUMER,BUDGET,2023-09-27,3153.0,0.16,6,ACTIVE
SUB-CON-00491,David,White,kathleen00@example.org,218-384-2163x090,94116,CONSUMER,PREMIUM,2023-12-12,2807.69,0.25,7,ACTIVE
SUB-CON-00492,Tiffany,Ball,russell33@example.net,+1-494-885-3208x953,94196,CONSUMER,STANDARD,2022-10-21,804.49,0.28,8,SUSPENDED
SUB-CON-00493,Amber,Smith,christopheryang@example.com,311.236.3379x2234,94106,CONSUMER,BUDGET,2023-02-08,462.53,0.34,10,ACTIVE
SUB-CON-00494,Emily,Graham,ogriffin@example.org,667-572-6960,94142,CONSUMER,PREMIUM,2025-04-04,667.52,0.15,8,ACTIVE
SUB-CON-00495,Samuel,Golden,marc78@example.net,(779)735-2196x2633,94107,CONSUMER,BUDGET,2024-07-09,3754.27,0.29,10,ACTIVE
SUB-CON-00496,Joshua,Espinoza,nicolasrich@example.org,+1-993-817-0695x56076,94189,CONSUMER,BUDGET,2021-11-01,2678.07,0.25,8,ACTIVE
SUB-CON-00497,Samuel,Bailey,michael47@example.org,(739)289-8306,94128,CONSUMER,PREMIUM,2023-01-08,3270.41,0.1,10,ACTIVE
SUB-CON-00498,Christopher,Moon,gilbertangela@example.com,484-572-4264,94192,CONSUMER,BUDGET,2024-07-23,4066.96,0.27,6,ACTIVE
SUB-CON-00499,Larry,Meyer,monicaoliver@example.net,+1-324-687-6230x3911,94108,CONSUMER,BUDGET,2022-08-06,934.51,0.36,9,ACTIVE
SUB-CON-00500,Amanda,Maxwell,jennifer28@example.org,205.824.8088,94131,CONSUMER,BUDGET,2022-03-23,697.31,0.06,9,SUSPENDED
SUB-CON-00501,Gary,Harrison,johnlynch@example.com,001-247-337-2132,94150,CONSUMER,BUDGET,2024-04-14,4645.01,0.15,8,ACTIVE
SUB-CON-00502,Derek,Mitchell,zbyrd@example.net,+1-668-878-5996,94130,CONSUMER,PREMIUM,2022-06-30,1449.3,0.26,8,ACTIVE
SUB-CON-00503,Wesley,Porter,clarkcarol@example.com,519-866-6450x5730,94155,CONSUMER,BUDGET,2022-04-30,3253.75,0.11,10,ACTIVE
SUB-CON-00504,Shannon,Garza,deborahturner@example.org,(703)574-7677,94121,CONSUMER,PREMIUM,2025-01-06,3759.99,0.24,8,SUSPENDED
SUB-CON-00505,David,Moyer,stacieprince@example.org,950-257-6619x4588,94137,CONSUMER,STANDARD,2025-02-25,3404.17,0.39,8,ACTIVE
SUB-CON-00506,Carlos,Rivera,sandra20@example.org,(284)900-8385,94185,CONSUMER,STANDARD,2024-07-04,2077.71,0.29,5,SUSPENDED
SUB-CON-00507,Matthew,Austin,christy45@example.org,791.977.6808x98126,94153,CONSUMER,STANDARD,2023-05-07,911.2,0.15,5,SUSPENDED
SUB-CON-00508,Douglas,Gill,christopherreyes@example.com,500.840.2369,94101,CONSUMER,PREMIUM,2022-05-14,1653.26,0.28,10,SUSPENDED
SUB-CON-00509,Ronald,Carroll,aaronjones@example.org,771-937-2711x759,94105,CONSUMER,STANDARD,2023-04-09,4821.42,0.21,10,SUSPENDED
SUB-CON-00510,Barbara,Kelley,crystal58@example.org,+1-998-849-3306x74584,94135,CONSUMER,BUDGET,2021-07-06,4912.42,0.18,9,ACTIVE
SUB-CON-00511,Stephanie,Evans,daniel28@example.org,837.821.8856,94144,CONSUMER,PREMIUM,2025-11-23,2720.27,0.23,6,ACTIVE
SUB-CON-00512,Mark,Miller,cindyfry@example.net,250-766-6267,94145,CONSUMER,PREMIUM,2024-03-23,3652.2,0.17,10,ACTIVE
SUB-CON-00513,David,Young,zreilly@example.net,466.734.3925,94135,CONSUMER,PREMIUM,2024-04-12,1654.06,0.19,10,SUSPENDED
SUB-CON-00514,Melissa,Garcia,hoganalan@example.net,(371)220-0720x24559,94148,CONSUMER,STANDARD,2022-06-25,3108.04,0.11,10,ACTIVE
SUB-CON-00515,Patricia,Rivera,davieschristopher@example.org,+1-303-626-7149x498,94116,CONSUMER,PREMIUM,2022-04-03,1755.57,0.38,7,SUSPENDED
SUB-CON-00516,Calvin,Obrien,eric81@example.com,+1-634-806-5277x584,94108,CONSUMER,BUDGET,2024-08-18,341.7,0.31,6,ACTIVE
SUB-CON-00517,Lindsay,Young,elizabeth33@example.com,(920)410-9121,94185,CONSUMER,BUDGET,2022-05-06,2597.28,0.29,7,ACTIVE
SUB-CON-00518,Jennifer,Campbell,gwendolyn93@example.net,566.718.9437x0526,94198,CONSUMER,PREMIUM,2021-08-21,4018.9,0.09,6,SUSPENDED
SUB-CON-00519,Brandon,Randall,perry77@example.net,(357)925-6592x0246,94196,CONSUMER,STANDARD,2023-12-03,4627.4,0.07,7,ACTIVE
SUB-CON-00520,Eddie,Henson,williamsimpson@example.com,726.200.5595,94104,CONSUMER,PREMIUM,2021-12-18,549.83,0.32,9,ACTIVE
SUB-CON-00521,Timothy,Holloway,jasoncook@example.net,001-684-986-8999x3607,94122,CONSUMER,STANDARD,2021-06-15,716.77,0.21,6,ACTIVE
SUB-CON-00522,Justin,Smith,wellsnatalie@example.com,+1-693-859-3744x039,94125,CONSUMER,STANDARD,2023-05-02,2557.29,0.29,6,ACTIVE
SUB-CON-00523,Adam,Perez,stephaniecole@example.com,6602148860,94194,CONSUMER,BUDGET,2025-04-19,2283.5,0.23,6,ACTIVE
SUB-CON-00524,Vanessa,Lewis,kimberly36@example.net,001-452-683-0615x3701,94174,CONSUMER,BUDGET,2022-07-07,3219.76,0.28,6,ACTIVE
SUB-CON-00525,Diane,Powers,bmartin@example.org,001-525-314-4881x1210,94117,CONSUMER,BUDGET,2023-05-17,1925.89,0.19,9,ACTIVE
SUB-CON-00526,Tammy,Wilson,gmorgan@example.net,581.679.4151x526,94143,CONSUMER,BUDGET,2021-03-25,3475.33,0.39,10,SUSPENDED
SUB-CON-00527,Rhonda,Oliver,gayfrancis@example.com,(888)337-5056,94124,CONSUMER,BUDGET,2025-06-08,2937.78,0.22,7,ACTIVE
SUB-CON-00528,Kimberly,Powell,jameswalsh@example.net,001-513-278-7655x3007,94179,CONSUMER,PREMIUM,2025-12-06,4296.42,0.33,8,SUSPENDED
SUB-CON-00529,Michael,Huerta,deborah60@example.com,712.319.8819x277,94180,CONSUMER,STANDARD,2021-05-08,4395.09,0.25,6,ACTIVE
SUB-CON-00530,Kristi,Little,larryshort@example.com,7108424624,94112,CONSUMER,BUDGET,2021-09-16,2593.82,0.07,9,ACTIVE
SUB-CON-00531,Theresa,Cox,tparker@example.com,3047521289,94102,CONSUMER,BUDGET,2022-01-15,4142.37,0.15,7,SUSPENDED
SUB-CON-00532,Cody,Baker,lucas12@example.net,391.630.4488,94190,CONSUMER,STANDARD,2025-10-10,526.17,0.36,7,ACTIVE
SUB-CON-00533,Diane,Garcia,cgoodwin@example.com,(715)840-2119x01707,94168,CONSUMER,PREMIUM,2025-09-07,1358.71,0.23,9,ACTIVE
SUB-CON-00534,Daniel,Moore,christopherjackson@example.net,001-810-273-2283,94151,CONSUMER,PREMIUM,2025-07-10,471.91,0.29,5,SUSPENDED
SUB-CON-00535,Nancy,Ray,travisyoung@example.com,896.638.4526,94133,CONSUMER,PREMIUM,2023-05-14,343.89,0.17,7,ACTIVE
SUB-CON-00536,John,Chase,mannjonathan@example.net,401.269.3429x2913,94142,CONSUMER,BUDGET,2023-01-15,868.59,0.24,10,ACTIVE
SUB-CON-00537,Whitney,Mcgee,suttondean@example.org,419-403-1061x537,94196,CONSUMER,PREMIUM,2022-02-14,4579.13,0.07,8,ACTIVE
SUB-CON-00538,Misty,Nguyen,hgray@example.net,873-223-6533x774,94172,CONSUMER,PREMIUM,2023-03-22,3574.84,0.32,5,ACTIVE
SUB-CON-00539,Aaron,Ford,harringtonmartha@example.net,284.936.1424x426,94109,CONSUMER,STANDARD,2025-07-31,3071.11,0.26,5,SUSPENDED
SUB-CON-00540,Cameron,Gibson,dawn73@example.net,876-542-7372x037,94116,CONSUMER,STANDARD,2025-10-08,3671.98,0.09,8,ACTIVE
SUB-CON-00541,William,Villa,adamsnathan@example.com,001-614-584-6019x134,94183,CONSUMER,STANDARD,2025-10-21,2271.27,0.16,6,ACTIVE
SUB-CON-00542,Melissa,Andrews,courtneymadden@example.org,(505)486-9507,94107,CONSUMER,BUDGET,2021-12-30,3913.34,0.33,9,SUSPENDED
SUB-CON-00543,Jessica,Le,zking@example.com,001-936-599-9516,94187,CONSUMER,PREMIUM,2023-02-27,3742.03,0.24,5,SUSPENDED
SUB-CON-00544,Mark,Hodge,thomas38@example.com,936.880.1192x3603,94198,CONSUMER,STANDARD,2025-08-17,3538.11,0.2,8,ACTIVE
SUB-CON-00545,Wendy,Jones,ohiggins@example.net,335.610.4096,94114,CONSUMER,STANDARD,2024-11-25,766.36,0.27,7,ACTIVE
SUB-CON-00546,Patricia,Davis,cheryldavis@example.com,+1-783-307-4820x736,94124,CONSUMER,STANDARD,2021-10-30,2295.32,0.07,6,ACTIVE
SUB-CON-00547,William,Perez,aaron55@example.com,+1-420-519-0432,94175,CONSUMER,BUDGET,2021-06-17,1290.2,0.31,9,ACTIVE
SUB-CON-00548,Jessica,Gonzalez,jamesphillips@example.org,+1-973-892-0135x46212,94101,CONSUMER,PREMIUM,2021-02-20,1399.63,0.07,5,ACTIVE
SUB-CON-00549,George,Johnson,gabrielleorozco@example.org,423-612-6163,94156,CONSUMER,BUDGET,2025-07-02,1556.46,0.16,9,ACTIVE
SUB-CON-00550,Jennifer,Stephenson,olivia29@example.net,+1-593-876-2974x54930,94137,CONSUMER,BUDGET,2023-08-04,3109.39,0.22,5,ACTIVE
SUB-CON-00551,Nicholas,Nichols,baxterdarrell@example.net,(403)281-8769,94109,CONSUMER,STANDARD,2025-06-25,4704.18,0.12,10,ACTIVE
SUB-CON-00552,Hector,Liu,johnwilliams@example.net,+1-313-688-1588,94128,CONSUMER,STANDARD,2023-04-19,3623.04,0.38,9,ACTIVE
SUB-CON-00553,Martin,Taylor,bradleyhenry@example.org,(331)782-9716,94183,CONSUMER,BUDGET,2024-12-29,2728.85,0.14,10,ACTIVE
SUB-CON-00554,Franklin,Hill,anthony00@example.net,001-900-715-2911x371,94106,CONSUMER,STANDARD,2021-07-24,4522.04,0.3,9,SUSPENDED
SUB-CON-00555,Kristin,Goodman,ballvanessa@example.com,(918)644-4218x2998,94135,CONSUMER,BUDGET,2025-04-02,1177.06,0.1,9,ACTIVE
SUB-CON-00556,Alexa,Tate,gregoryhines@example.net,+1-205-267-0867x009,94139,CONSUMER,PREMIUM,2023-04-19,2854.24,0.09,10,ACTIVE
SUB-CON-00557,Nina,Gray,christopher84@example.net,(566)791-3624,94104,CONSUMER,BUDGET,2024-03-21,3552.04,0.28,8,ACTIVE
SUB-CON-00558,Donna,Diaz,kristenbennett@example.org,+1-907-706-3369,94102,CONSUMER,STANDARD,2021-03-21,4214.36,0.14,9,SUSPENDED
SUB-CON-00559,Kelsey,Osborne,davidbrown@example.org,664-481-8804,94138,CONSUMER,BUDGET,2025-09-24,486.66,0.35,8,SUSPENDED
SUB-CON-00560,Stacy,Jimenez,zacharygray@example.org,616.843.2126x94289,94102,CONSUMER,STANDARD,2023-08-10,2046.38,0.07,6,SUSPENDED
SUB-CON-00561,Eric,Sanchez,iavila@example.com,001-486-731-4417x0646,94123,CONSUMER,PREMIUM,2024-04-02,2269.21,0.07,7,ACTIVE
SUB-CON-00562,Katherine,Cline,lopezkristina@example.net,+1-655-282-4301x76464,94169,CONSUMER,STANDARD,2022-12-30,4698.67,0.37,7,ACTIVE
SUB-CON-00563,Jessica,Richardson,mariahill@example.net,(579)505-0404,94196,CONSUMER,PREMIUM,2022-11-30,1239.41,0.06,10,SUSPENDED
SUB-CON-00564,Jason,Hubbard,james84@example.net,216-532-1119x78718,94154,CONSUMER,PREMIUM,2023-02-16,4657.12,0.31,5,SUSPENDED
SUB-CON-00565,Brittney,Mccoy,travistaylor@example.net,830-260-1198x75617,94192,CONSUMER,PREMIUM,2021-03-02,1579.61,0.4,9,SUSPENDED
SUB-CON-00566,Rhonda,Clark,osbornanthony@example.org,661-382-9803x65774,94154,CONSUMER,PREMIUM,2024-08-10,3652.26,0.32,7,ACTIVE
SUB-CON-00567,Sabrina,Khan,peterlynch@example.com,(601)349-1189,94148,CONSUMER,STANDARD,2025-08-30,3779.04,0.37,6,ACTIVE
SUB-CON-00568,Kelly,Hall,bcooper@example.net,(463)322-3998,94135,CONSUMER,PREMIUM,2023-02-13,4764.64,0.08,6,ACTIVE
SUB-CON-00569,Shannon,Rogers,qjones@example.org,001-842-888-6050x537,94143,CONSUMER,PREMIUM,2024-10-11,2094.09,0.27,7,ACTIVE
SUB-CON-00570,Tammy,Manning,wilsondavid@example.org,3302835669,94184,CONSUMER,STANDARD,2024-05-12,3955.65,0.33,9,ACTIVE
SUB-CON-00571,Eric,Bryant,shelby31@example.org,001-934-855-0688x26917,94115,CONSUMER,STANDARD,2025-11-07,2928.52,0.16,7,ACTIVE
SUB-CON-00572,Dawn,Thomas,traceyguerra@example.com,001-901-434-8087x3543,94156,CONSUMER,STANDARD,2024-07-16,282.88,0.05,5,ACTIVE
SUB-CON-00573,Brandon,Hall,christina10@example.org,+1-457-209-0859x91449,94161,CONSUMER,PREMIUM,2024-12-05,4252.76,0.13,5,ACTIVE
SUB-CON-00574,Victoria,Aguilar,richardharper@example.net,+1-669-496-4899x718,94135,CONSUMER,PREMIUM,2025-08-18,2846.95,0.38,8,ACTIVE
SUB-CON-00575,Kristen,Riley,dylancunningham@example.com,4845993231,94133,CONSUMER,STANDARD,2023-07-31,1445.8,0.22,6,ACTIVE
SUB-CON-00576,Kimberly,Parsons,jpowell@example.org,(690)587-2617x60723,94118,CONSUMER,PREMIUM,2025-07-01,3348.7,0.13,10,ACTIVE
SUB-CON-00577,Catherine,Nguyen,debra82@example.net,+1-804-705-6129,94123,CONSUMER,PREMIUM,2021-05-01,2632.25,0.2,7,ACTIVE
SUB-CON-00578,Andrea,Sweeney,richardhines@example.net,+1-926-841-8696x56130,94170,CONSUMER,PREMIUM,2021-11-29,1294.17,0.38,7,ACTIVE
SUB-CON-00579,Emily,Jennings,katieaguirre@example.com,001-551-643-4682,94102,CONSUMER,PREMIUM,2025-05-28,4255.67,0.35,9,ACTIVE
SUB-CON-00580,Joseph,Nolan,wallfrank@example.org,3088696610,94176,CONSUMER,BUDGET,2025-05-12,1878.7,0.08,8,ACTIVE
SUB-CON-00581,James,Miller,lisarogers@example.org,3167809414,94165,CONSUMER,BUDGET,2021-07-15,1337.5,0.16,7,SUSPENDED
SUB-CON-00582,Shawn,Ayala,monicaavery@example.net,(420)253-4407x77946,94109,CONSUMER,PREMIUM,2024-11-23,2247.08,0.15,5,ACTIVE
SUB-CON-00583,Nicole,Barber,mpowers@example.org,(608)217-7602x991,94177,CONSUMER,STANDARD,2024-06-15,1807.93,0.19,10,ACTIVE
SUB-CON-00584,Sharon,Leonard,carlos33@example.org,331.925.5235x617,94160,CONSUMER,STANDARD,2021-03-02,3185.2,0.11,5,ACTIVE
SUB-CON-00585,Jamie,Ferrell,erikamiller@example.org,9619363852,94119,CONSUMER,PREMIUM,2025-09-20,322.57,0.26,7,ACTIVE
SUB-CON-00586,Ashley,Cooper,leeseth@example.net,+1-244-449-0295,94127,CONSUMER,STANDARD,2024-06-10,4187.49,0.06,10,ACTIVE
SUB-CON-00587,Kelly,Williams,reynoldsjustin@example.org,473.941.6781,94148,CONSUMER,PREMIUM,2025-04-29,576.54,0.08,6,SUSPENDED
SUB-CON-00588,Elizabeth,Jackson,charlesflowers@example.net,879-482-1348,94168,CONSUMER,PREMIUM,2025-12-11,781.96,0.36,5,SUSPENDED
SUB-CON-00589,Amy,Navarro,rmueller@example.net,236.738.3182x856,94184,CONSUMER,PREMIUM,2023-01-09,2697.61,0.16,6,ACTIVE
SUB-CON-00590,Ashley,Cole,vasquezjacqueline@example.net,001-266-717-7067x3682,94131,CONSUMER,STANDARD,2021-02-03,1366.75,0.32,7,ACTIVE
SUB-CON-00591,Nicholas,Thomas,henrysoto@example.com,+1-321-465-0587x14692,94158,CONSUMER,STANDARD,2021-09-11,3791.3,0.09,6,SUSPENDED
SUB-CON-00592,Tina,Taylor,wnovak@example.net,6892843699,94193,CONSUMER,STANDARD,2022-06-03,1937.03,0.17,9,ACTIVE
SUB-CON-00593,David,Sellers,lauren93@example.net,+1-769-348-4249,94146,CONSUMER,PREMIUM,2021-10-16,2523.94,0.13,8,ACTIVE
SUB-CON-00594,Justin,Hayes,wrivers@example.org,001-471-252-3867x673,94172,CONSUMER,BUDGET,2024-12-02,4643.44,0.14,8,ACTIVE
SUB-CON-00595,Joshua,Deleon,ballelizabeth@example.com,498.776.8299x6872,94177,CONSUMER,STANDARD,2025-06-19,4020.11,0.17,5,ACTIVE
SUB-CON-00596,Barbara,Snyder,gibbsamanda@example.net,906.223.5040x56695,94152,CONSUMER,STANDARD,2021-05-03,2624.12,0.1,8,ACTIVE
SUB-CON-00597,Emily,Jackson,kimberlycooper@example.com,642-486-7963x259,94123,CONSUMER,STANDARD,2023-03-05,274.46,0.09,7,SUSPENDED
SUB-CON-00598,Cynthia,Anderson,kristine33@example.net,001-715-962-4152,94195,CONSUMER,BUDGET,2022-08-03,806.71,0.06,8,ACTIVE
SUB-CON-00599,Robin,Cooper,tanyajackson@example.net,335.889.5138,94188,CONSUMER,BUDGET,2024-03-20,4951.68,0.1,9,SUSPENDED
SUB-CON-00600,Michael,Lynn,ystone@example.net,309-357-4430x34918,94154,CONSUMER,STANDARD,2025-03-03,811.77,0.29,6,ACTIVE
SUB-CON-00601,Carol,Martin,adriennebush@example.net,740.615.3641,94115,CONSUMER,STANDARD,2024-12-07,4507.65,0.36,9,ACTIVE
SUB-CON-00602,Daniel,Carey,danieldaniel@example.com,+1-636-478-1367x500,94192,CONSUMER,BUDGET,2022-01-01,554.01,0.37,8,SUSPENDED
SUB-CON-00603,Justin,Carrillo,johnsonmichael@example.com,(698)719-8780x9270,94180,CONSUMER,STANDARD,2022-03-07,3755.35,0.2,8,ACTIVE
SUB-CON-00604,Jimmy,Palmer,richard25@example.net,001-466-905-9867x87442,94193,CONSUMER,BUDGET,2023-12-13,3673.8,0.26,9,ACTIVE
SUB-CON-00605,William,Bird,amber59@example.com,(759)242-8249x116,94119,CONSUMER,BUDGET,2022-03-26,3049.06,0.18,10,SUSPENDED
SUB-CON-00606,Sarah,Smith,williamslaurie@example.com,+1-739-731-3215x5130,94148,CONSUMER,STANDARD,2025-02-28,2305.22,0.23,9,ACTIVE
SUB-CON-00607,Arthur,Harris,lpeters@example.net,944-448-8966,94198,CONSUMER,BUDGET,2025-04-29,1314.87,0.22,5,SUSPENDED
SUB-CON-00608,Sylvia,Vaughn,rodneynolan@example.com,001-546-420-2582x5431,94136,CONSUMER,STANDARD,2025-09-12,2043.53,0.32,6,ACTIVE
SUB-CON-00609,Lindsey,Rodriguez,jamesbrown@example.org,+1-820-649-1060x183,94194,CONSUMER,PREMIUM,2025-03-28,1211.27,0.23,9,ACTIVE
SUB-CON-00610,Ethan,Robbins,icooper@example.org,001-676-981-7225x77545,94112,CONSUMER,STANDARD,2022-03-25,1567.0,0.09,7,SUSPENDED
